
---------- Begin Simulation Statistics ----------
simSeconds                                   0.107166                       # Number of seconds simulated (Second)
simTicks                                 107165610000                       # Number of ticks simulated (Tick)
finalTick                                107165610000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    377.92                       # Real time elapsed on the host (Second)
hostTickRate                                283564239                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     675112                       # Number of bytes of host memory used (Byte)
simInsts                                     68592618                       # Number of instructions simulated (Count)
simOps                                       68594058                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   181499                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     181502                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        107165611                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.562349                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.640062                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       103152338                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6844                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       91526575                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  45154                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             34565123                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19412224                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 748                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           107098413                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.854603                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.455938                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.rank1.writeEnergy     333197820                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.refreshEnergy 8459290320.000001                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actBackEnergy  43013362800                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preBackEnergy   4929815040                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.totalEnergy   63906447825                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.averagePower   596.333542                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE  12440211750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   3578380000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  91147018250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp             1710756                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty        251651                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict           1570616                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq             112096                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp            112096                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq        1710756                       # Transaction distribution (Count)
system.membus.transDist::InvalidateReq             54                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port      5468025                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                 5468025                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port    132768192                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                132768192                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples            1822906                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                  1822906    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total              1822906                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 107165610000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy          5693154500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy         9609545750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests        3645173                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests      1822267                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp            1803577                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       558474                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean         6700                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict          3310929                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            138198                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           138198                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           6957                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq       1796621                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateReq            54                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateResp           54                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        20613                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      5804363                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                5824976                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       873984                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port    143465088                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total               144339072                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                         1934786                       # Total snoops (Count)
system.tol2bus.snoopTraffic                  16105664                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples           3876616                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.176561                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.381298                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                 3192157     82.34%     82.34% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                  684458     17.66%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       1      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
