
---------- Begin Simulation Statistics ----------
simSeconds                                   0.104748                       # Number of seconds simulated (Second)
simTicks                                 104748162000                       # Number of ticks simulated (Tick)
finalTick                                104748162000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    481.88                       # Real time elapsed on the host (Second)
hostTickRate                                217372606                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     695652                       # Number of bytes of host memory used (Byte)
simInsts                                     68592618                       # Number of instructions simulated (Count)
simOps                                       68594058                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   142343                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     142346                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        104748163                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.527105                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.654834                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       103095496                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6866                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       91452131                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  45528                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             34508303                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19365012                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 770                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           104695859                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.873503                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.469035                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.totalEnergy   61769188365                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.averagePower   589.692336                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE  16694296250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   3497520000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  84556345750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED 104748162000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp             1642344                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty        187023                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict           1528165                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              73735                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             73735                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq        1642344                       # Transaction distribution (Count)
system.membus.transDist::InvalidateReq             47                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port      5147393                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                 5147393                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port    121798528                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                121798528                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples            1716126                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                  1716126    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total              1716126                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 104748162000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy          5616157000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy         9048710250                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests        3431314                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests      1715190                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp            1803601                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       585771                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean         6714                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict          3288845                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            138294                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           138294                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           6971                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq       1796631                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateReq            52                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateResp           52                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        20655                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      5804675                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                5825330                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       875776                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port    149355072                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total               150230848                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                         1939895                       # Total snoops (Count)
system.tol2bus.snoopTraffic                  11969472                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples           3881843                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.446666                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.497148                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                 2147956     55.33%     55.33% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                 1733885     44.67%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       2      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               2                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total             3881843                       # Request fanout histogram (Count)
