
---------- Begin Simulation Statistics ----------
simSeconds                                   0.074231                       # Number of seconds simulated (Second)
simTicks                                  74231233000                       # Number of ticks simulated (Tick)
finalTick                                 74231233000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    331.69                       # Real time elapsed on the host (Second)
hostTickRate                                223798089                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     676140                       # Number of bytes of host memory used (Byte)
simInsts                                     68592618                       # Number of instructions simulated (Count)
simOps                                       68594058                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   206798                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     206803                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         74231234                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.082204                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.924040                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       102521505                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6793                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       90474720                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  47711                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             33934239                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19773526                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 697                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            74195074                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.219417                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.642834                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.rank1.averagePower   581.126421                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE  12053194250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   2478580000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  59699458750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED  74231233000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp              860347                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         68113                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict            815502                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              25503                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             25503                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq         860347                       # Transaction distribution (Count)
system.membus.transDist::InvalidateReq             29                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port      2655344                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                 2655344                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port     61053632                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 61053632                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             885879                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                   885879    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total               885879                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  74231233000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy          2790031000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy         4677777750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests        1769494                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests       883617                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp            1076845                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       281919                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean          358                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict          1887181                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq             43520                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp            43520                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           1127                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq       1075719                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateReq            30                       # Transaction distribution (Count)
system.tol2bus.transDist::InvalidateResp           30                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port         2611                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      3356783                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                3359394                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        94976                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port     85314880                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                85409856                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                         1050855                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   4359232                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples           2171251                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.383072                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.486137                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                 1339506     61.69%     61.69% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                  831744     38.31%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       1      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               2                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total             2171251                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  74231233000                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy         1333663500                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy           1689000                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
